"When I bought this headphones. Went to compare in Apple Store with Bose 700, and what I can say about this 2 headphones. On Bose better design, battery life, noise cancellation, microphone, but terrible sound quality. On Sennheiser more colorful and strong sound, on Bose sound is very thick and compressed. If for you sound on first place - buy Sennheiser.",5
"Only issues:

Relatively short battery life, as compared to other similar headphones. I haven't really had issues with battery life though -- generally just plug them in after work and they're obviously fully charged the next morning.

Will only charge with included cable... My phone and work computer both charge with usb-c, so I thought it would be convenient to have headphones that also charged with a usb-c cord. Well, these headphones input seem to charge with the included cable. Any wall plug is fine though.

I've had some issues connecting via bluetooth to my work computer (2016 Macbook Pro). Usually this is seamless and doesn't require me to do anything but sometimes I'll have to manually click ""connect"" in the Bluetooth options. Terrible first world problem, I know.

Last dislike: these are pretty expensive, honestly. But you get what you pay for, and I wanted headphones that would last me a long time.

--------

Overall, sound quality is good, noise cancelling is good (don't expect 110% silence though, from these or any other headphones), transparent hearing is actually a really cool feature, and being about to connect to multiple devices fairly seamlessly without an app is really nice.

I picked these over the sony and bose headphones these are often compared against because my priorities were build and sound quality. ANC and battery life were important, but ultimately things that mattered less to me than build/sound quality.

I use these for work and gaming. I work from home, but travel in to the office frequently. These fit my needs really well.",5
"I ordered this set as well as a pair of Beyerdynamic Amion Wireless headphones to compare against each other. After a considerable period of online research and review-reading, I had narrowed my choices down to these two. Honestly, it wasn't even close. The Sennheisers sound far better, fit better, have better BT connectivity and are MUCH cheaper. The Amions, while good, were certainly not good enough to justify the almost $600 price tag. If they were priced at closer to $200, then sure. I will say that I haven't yet had a chance to deal with all of the various and sundry buttons on the Sennheisers, or use them on a phone call (but my main use for these will be at work, so I don't anticipate taking calls while wearing them), so I can't attest to those aspects--and I absolutely refuse to use the noise cancellation, so I am very happy that I can turn it off with a switch, rather than needing a software function through an app, like the Bose QC line. Sound quality is the number one variable for me and using noise cancellation is like trying to listen to music through two bowls of pea soup. Now, as the headline suggests, the sonic quality of these is excellent--especially considering these are BT headphones--but I will say that the overall character of the sound is a wee bit too warm for my taste. It's not mushy--there is good detail and punch--but these were definitely designed to appeal to a more consumer-friendly ear (because consumers have been taught over the past 30 years that tons of bass is more important than overall sound quality). Fortunately, for me, that's not enough of a problem to overcome all of the positives with this product. I plan to use the Sennheiser app just long enough to adjust the EQ on the headset, and then I'm done with it. If Sennheiser wants my data, they can buy it from me, not Hoover it out of my phone for free.",4
"Very happy with my Sennheiser Momentum 3! Next to the Bowers & Wilkins PX7, it's the best sounding headphones I have ever heard! Very close to my PX7 for detail and soundstage! Better audio quality than Sony and Bose! The bass thumps and the highs are so clear! My PX7 and Momentum 3 are my two favorite headphones! I have the Bose 700, Sony WH-1000XM3, Bose QC35II, Bose Soundlink II, and Sony WH-XB900N. Bowers & Wilkins PX7 and Sennheiser Momentum 3 sounds better than all the rest!",5
"I break headphones, usually on the arm just over the cup, despite my best efforts not to (lift off both cups gently at the same time and only as far as I need to remove them). These will not have that problem, while I have concerns about the hinges in the long-term, it's an easier fix with a screwdriver than having to break out the Gorilla Glue.

The battery life averaging 17 hours is a boon as these are not intended for extremely long sessions. The padding on the headband will be giving you a headache by the time you run the battery from full to empty in a session. You can use them as wired headphones as well while charging, which is a feature I've leaned on a few times to save my battery.

The noise cancellation is pretty decent as well, my favorite feature is the Transparent Hearing, you will want to have it set to leave the music playing in the app, this way you can have a conversation with someone without losing all audio from whatever you might be doing, it's also helpful to keep yourself from speaking too loud when using the mic. Speaking of the mic is, it's alright. I'm just told I sound different, but I don't have many audiophile friends that can describe it other than, ""not bad, just different.""

I used the app to drag the EQ a bit up and to the left to get the bit extra bass I like, it's simplified interface is something to get used to, I had a good idea what levels to move where when I find myself working with only a draggable button on a field.

I was considering the Sony XM3s, while some aspects have me thinking the Sony's would be better, the build quality makes up for it, plus genuine leather. Sony may set the hardware standard, but on a flagship product, they couldn't care less if the cups breathe. Gotta keep it all in perspective. Leather.",5
"Pros:

Better call quality. Way better.

Better noise cancelation. It’s not Bose 700 good, but it’s good enough for living next to a busy street in Manhattan.

Neutral

Range isn’t perceptively better than the Momentum 2 for me. If I go my bathroom 15 feet away in my studio apartment it starts cracking. I’m guessing it’s having trouble with the million other 2.4GHz devices nearby.

Cons

It has a USB-C charger but absolutely refuses to charge with any of my USB-C power bricks (Apple and Anker). So much for just taking just my laptop charger with me! Funnily enough, it will work if you use a USB-C to A adapter and back again.

For that reason it charges slowly. The low battery life in class would be fine if it could at least charge quickly.

It has a habit of continuing to play a “leftover tone” at a very low volume after playing some sound. It sounds like a very quiet tinnitus. This with a MacBook Pro.

AAC mode does work with the MacBook Pro, but there’s very high latency. It makes YouTube videos look like poorly lip-synced dubs. This seems to resolve with periodic resetting of Bluetooth from the MBP side.

I don’t know if this is an inherent issue with the codec or a hardware issue, but Sennheiser should just fall back to AptX here. Slightly superior sound quality is not worth how much delay there is. If you’re a competitive gamer, it would be unacceptable.

It seems like a lot of these issues could be resolved. I wouldn’t purchase based on could, though.",3
"I love Sennheiser's sound! I had a pair of HD380 pro headphones from Sennheiser that I loved. My daughter broke them so I used it as an opportunity to switch to a wireless pair. I listened to the Aiwa arc-1, Bose QC 35, Bose 700, Jabra Elite 85, Sennheiser Momentum 2, Sennheiser Momentum 3 and Beats Studio 3 headphones.

They all sound good but the cleanest and most accurate sound AND feeling (yes, your bass should produce a physical sensation) is the Sennheiser Momentum 3.

I originally purchased the Momentum 2 headphones but the ear cups were a little to small for me and it felt like my ear was to close to the speaker.

The Momentum 3 has larger ear cups and more padding. I have had no issues with connectivity and the sound is amazing.

Noise cancellation is ok, which is not the reason I buy headphones at this price.

If you want a great sound that you can tweak even more with their app, I'd recommend the Sennheiser Momentum 3.",5
"I had the previous gen momentums, and was initially pleased with this upgrade. Over time, I found them to be almost useless because they would constantly pause my media. Attempts to turn this off with their broken mobile app failed for weeks, until I was finally able to get them to connect last night. Once I upgraded the firmware to 3.x and turned off the auto-pause feature, these headphones became usable. If you love the sound but hate the functionality, try and get an upgrade installed before sending them back.

I'm leaving this review at 3 stars due to the headache I had to go through to make these not work like cheap garbage.",3
"For listeners who care more about sound quality than isolation, these headphones are a must. I upgraded to these from the Sennheiser HD 380 Pro, and I am very happy with them. The attention to detail in the construction and tuning stand out, while the isolation is more focused on enhancing audio quality than it is supreme isolation from all outside noise. The first test drive with these was on a four hour flight. I wore them straight through and had no ear fatigue or discomfort from excess pressure. The ear cups and head band are very soft and comfortable! The talk-through feature allowed me to hold full conversations with my wife and airline stewards without missing anything. Would recommend for someone who is on the go and cares more about a flat response and punchy bass than someone who wants a higher end noise canceling headphone.",5
"After using these cans, it is hard to go back to any other headphones. The sony xm3's and the bose 700 offer better noise canceling when compared to the Sennheiser's. But no one is going to need such a high level of noise-canceling in regular use unless they are frequent flyers. The sound quality is where the Sennheiser's shine. They have heavy bass without compromising the mids and highs. It makes any kind of music fun and enjoyable. You will never be disappointed with this purchase. People who value sound quality and comfort should definitely have this as their number 1 priority.
The comfort is super amazing. so soft and the real lambskin leather enables me to wear it for prolonged time periods.
They are Sennheiser, you can't go wrong.",5
"Bought these to upgrade from my Sennheiser Momentum 2 headphones that I purchased a few years ago.

YES these are worth the extra $$$ to upgrade.
Observations
Sound quality is significantly improved over the Momentum 2's. Hard to describe but it is richer, the background sounds in the recording come out and FLAC audio plays beautifully on them.
The smart application is a little buggy but not worth taking a point off. having to delete and re-add is a little annoying.
Firmware update process for the headphones was painless however.
Transparent hearing is a nice new feature. Keeps ANC (active noise cancellation) active but mid range sounds (voice) transmits through. Also a plus when singing as your own voice comes through loud and clear.
The EQ is interesting. Jury is still out on full benefits but you can definitely hear differences as you adjust realtime.

Verdict? Indulge your ears and buy them.",5
"Even though I love music and have several pair of headphones, I probably fall short of being called an audiophile as I don’t know most of the technical terms related to headphones. So here’s my decidedly layman’s review:

Received these today. Been listening to these off-and-on since. Even compared them to three of my other headphones (Beats Studio Wireless, Beats Studio Wired, and B&O H4 Wireless). This certainly outperforms all three (plus my Wireless Parrots) in almost and maybe every way. So far, I can confidently say these are the best headphones I’ve ever owned.

Sound - best sounding headphones I’ve ever owned with the most accuracy of sound. I used to really like headphones that emphasized the bass (thus the previous Bests headphones), but now I lean toward more accuracy of sound. The bass is still there, but it’s not overpowering.

ANC - these are the first headphones I’ve owned where I think I actually prefer to listen in Noise Cancelling mode. Usually I find ANC to flatten the sound, but here I find it actually results in slightly more depth and breadth of the sound field. So far, I seem to gravitate to the Anti-Wind setting which equates to the medium ANC setting.

Battery Life - they arrived out of the box with 20% battery life. After playing with them a bit, I decided I better get them to a full charge. Probably because I kept checking on them, it seemed like they might not ever get past 60%, but after leaving them alone longer they reached 100%. They dipped down to 80% earlier but another charge and they were pretty quickly back to 100%. So far, much better than my Parrots which had the worst battery life of any wireless headphones I’ve ever owned. I also like that by pressing the middle button on the right cup, it verbally tells you the remaining battery life. In addition, you can see the battery life on the app on your phone as well as on the battery section on your iPhone itself.

Been listening you them over an hour since last full charge and they’re still at 100%.

Controls - I find them pretty intuitive. Phone paired pretty easily with my iPhone. It took a little more persistence to pair it with the Bluetooth adapter attached to my old school home stereo system, but that probably has more to do with my adapter and my own learning curve (adapter is new too).

The top button is for turning ANC on or off as well turning Transparent Hearing on or off. So far, I like ANC on and Transparent Hearing turned off. That may change once I can travel (fly) for work again.

Apps - the primary app is pretty cool. There are three ANC settings - Max, Anti Wind (medium), and Anti Pressure (low). So far, I find I like the aural soundscape of Anti Wind the best.

It also tells you if you have Transparent Hearing turned on or off. You can also turn TH on/off via the app.

There also is an equalizer but as opposed to my B&Os, so far I find I find I like it better if I leave it alone.

As noted above it also tells you your remaining battery life.

There is also a separate Tile app available you can use to locate your headphones. Through the app, you can see how close you are to your headphones as well “find” them by causing them to vibrate and emit a signal. Useful for sure, but I wish they emitted a louder sound. Not sure I’d hear them if there was any other sound around like in a loud airport.

A little about how I’ve used them today and what I’ve listened to:

Listened to a lot of Madonna today. Ray of Light album was first thing I tried out via my iPhone (Apple Music) as it has a pretty ambient soundscape. I wasn’t quite as blown away as I had hoped, but headphones did a very good job. This might be one where tampering with equalizer might be useful.

I also listened to soundtrack for movie W.E. Wow. Sounded just phenomenal.

Also listened to Sinead O’Connor’s Lion and the Cobra on vinyl via Bluetooth adapter connected to old school sound system. Overall, it did a good job given I was listening via pieced together technology. I’ll probably go back to just listening to vinyl on speakers, but still need to try it out with CD player. After, I did listen to Sinead’s I Want Your (Hands on Me) on my iPhone (Apple Music) and it sounded great although I did detect a bit of white noise hiss, but I attribute that more to it being an analog recording that likely hasn’t been digitally remastered.

Also, some Ben Platt (also Apple Music on iPhone). Sounds great.

Now listening to Madonna Madame X (Apple Music on iPhone). Sounds pretty phenomenal and I’m finding it a bit of fun to tamper with the equalizer on this one.

Also, since I have an iPhone, I didn’t bother messing with setting up Alexa as my assistant. I’ll stick with Siri.

For three years, I’ve known my next headphones would probably either be Sennheiser or Master & Dynamic. After doing a lot of research again recently before purchasing these, I think I made the right choice.

Update: Day 2

Woke up late this morning and grabbed my headphones which have been charging overnight. Soon as I put them on, they automatically paired with my iPhone and started playing Lucky Star which I had started before I went to bed last night.

I listened to rest of Madonna’s debut album
as well. Her debut isn’t the most aurally nuanced (which is one of its charms). I’ve also listened to this album a ton since it came out in 1983 so wasn’t expecting any major surprises. However, I noticed certain elements that haven’t been as prominent to me before like certain percussion elements (Borderline) or saxophone riffs (I Know It) or synthesizer flourishes (Holiday/Think of Me).

I do notice the headphones being a little more “touchy” as far as turning off/pausing if I touch them or turn so one of the cups touches a pillow. Not too annoying though. Just tried to recreate making it pause with those same motions and it didn’t do it now.

Also sometimes when I put them around my neck or put them down, they automatically quit playing but often I have to put them in folded up position to turn them off although using middle button on right cup also seems to work. I don’t find (as some users have) that the phones are super sensitive to how they’re folded to be turned off so I like that. As long as they’re folded, they turn off.

Wireless reach - I forgot to mention that when I listened to vinyl last night, the stereo is on second floor and I was in living room and I had no loss of signal so that was good.

Loudness - phones do get plenty loud (certainly loud enough). Do I wish they got a bit louder? Sure, but they get quite loud for wireless headphones and it’s probably a good thing for my hearing they don’t get louder.

Another Update:

I don’t really use headphones for phone calls so can’t comment on that.

Case - I actually like it. Much better than no case (I had to order a third party for my B&O headphones) or just a cloth bag. I know some would prefer a harder outer shell to the case and are worried their headphones will get damaged in their bag through the case, but it’s not like I’m gonna be packing ginsu knives in my totes or duffels. The cloth case will actually help it take up less room in my bag. I also like the inner pouch to hold the charging cable and cord for wired listening.

I agree the equalizer could be a little more well designed (I actually like the equalizer on the B&O app), but I’m having more fun playing with it.",5
"I ve used these headphones for several months now and they work very well. They pair quickly with my phone 95% of the time. The sound quality is very nice. I have the bose earbuds too and obviously these headphones provide better sound quality.
I like how it turns off automatically when you put the headphones around your neck. I like the soft leather ear muffs and the metal construction. You can get a little pinch if your finger is in the hinge when you open up the speakers but you only make that mistake once.",5
"While perhaps not the most precise reproduction of every frequency, the soundstage created by these is amazing. coupled with the noise cancellation, I find I can close my eyes and just experience the music.

I have periodic Bluetooth connection issues, but it may be my iPhone with too many Bluetooth items. A toggling of Bluetooth on my phone fixes it.

Lastly, the auto-pause is pretty good. It’s not perfect, but if you wait the 5s to let it calibrate it’s great. If it’s a problem, you can use the app to turn it off.

Overall I recommend them without reservation over the Sony competition or any headphones in this price range.",5
Not a audiophile guy but it does sound like Sony's WHXM3 which provides similar sound quality but better ANC. The lows are really heavy and ruin the mids and highs.,3
"Accidentally clipped my finger when I was unfolding the headphone.
Bluetooth priority is confusing.
About the smart pause, it happened once that my iPhone started playing music instead of playing from the headphone for about 2 seconds. Not sure whether this related to iOS 13 or not.",3
"I upgraded from the previous version (2.0), that I owned for 4+ years, and I can still use them - the 2.0 I own can't charge anymore, because of the port that broken of too many uses (they were used almost every single day, for at least 8h). I upgraded to these, and I can tell that while in terms of ANC if wasn't upgraded that much, the sound does live up to expectations. The sound quality is really good, and you can listen to pretty much anything as if it was played in front of you (kinda exaggerating, of course there's better headphones, but good for the price). The ANC is not as good as it could have been - but the sound quality definitely makes it for me, as it's good enough with sounds (and the ANC) that it actually hides pretty anything else.
On the battery side, it lasts for about 16h from my use which is more that enough (volume dependent), especially if you travel a lot. The USB-C/A port makes it very easy to charge everywhere, and if you're without charge within 10 minutes it gets you to about an hour of charge, which is incredible if it's a long trip.
Microphone - perfect for casual use, people might notice you're talking through the headset but the sound is very clear
All in all, a very solid headset!
Something I learned: if you feel annoyed by the sound stopping when you do a specific movement, - feat not! Just disable the ""Smart Pause"" feature in the mobile app, and when re-enabling it, it'll allow you to calibrate it to yourself so it actually becomes smart, and it does work every well.
If you have the 2.0 and it still works as expected, I don't think it's an upgrade (in terms of price - if you can afford it, go for it). In all other cases, go for it! There's also other nice-to-have features, which just makes the overall experience amazing.",5
"I really do like these headphones, but they don't like me. Kept on automatically pausing my music and disconnecting from my phone. Maybe because I wore glasses, idk. But our relationship came to an end due to inconsistency. -also they need to have the option to turn off Bluetooth so you can plug into the phone via audio cable and know that your saving power.",2
"Everyone know how good these sound...but one major flaw is the bluetooth. Not blaming Sennheiser, since this is a general issue with bluetooth, but buyers should know. Even with bluetooth 5.0. A- it often drop even at arm's length. B-. Lag, simply not suitable for gaming. Especially, online shooters like PUBG. The smart pause--though nice most of the time- can be accidentaly truggered and can be annoying when you are just moving around. ( reviewed with firmware 3.1.3)",4
"I use these at the gym. Every time a dumbbell approaches my head the Bluetooth disconnects. I ordered a replacement pair, updated the software, still the same problem. Even on the treadmill they go on and off. I own the previous model which has none of these problems. Yes, the sound is improved but functionality is gone. Also why the indicator light for noise cancellation is in the back? If in front, I could check in a mirror. Because sometimes after the Bluetooth disconnects ANC also turns off.
Update: after turning “smart pause “ now they are usable and merit 4 stars.",1
"5/5 Sound quality when wireless. When I plugged in for wired sound expecting to be blown away, the output was only occurring in one ear. No matter... I plan on using these wirless 95% of the time

3/5 Noise Cancellation. Being generous with this grade. I love how their are three settings (4 if you include transparent hearing), but the settings differ from ""is noise cancellation on? (Low)"" to ""ah! I think it is on. (Medium/""Wind setting?"")"" to ""I guess it is on.. but ill just turn the volume up. (Max)""

1/5 Accessories: Well they included the charger... but not the usb-c block. When using other companies blocks, such as apple, I have heard but not experienced that there have been issues. The headphone cord simply does not work. The carrying case will carry your headphones but by no means protect.

Design is great and why I am not giving this 2 stars. But a lot of issues with this product. Only reason why I have not returned them yet is because I ordered a different pair of headphones and waiting for them to be delivered.",3
"I purchased an open box pair of headphones which were in pristine condition for $250 US dollars. Unlike most YouTube reviews of these headphones I found the carrying case to be great, and water proof/resistant judging by its zipper. Great sounding cans, modern Tech with Bluetooth 5.0 and a super solid construction. Metal headband with sheepskin leader.",5
"Amazing sound, great for pop and metal

Updates:
My subjective opinions: After one week of serious listening on these, the bass sounds too much. The headband adjuster is loose and I need to adjust them constantly. The earcup is just a little bit too small for me (I have big head and ears) but it shouldn't be a problem for most of the people.

Overall, this headphone is probably the best choice for noise cancelling headphone. Before purchase, you should consider if you really need noise cancelling - if not, there are many, many better choices.",4
These are the 2nd pair of Sennheiser’s that I have owned. I owned the M2’s before buying the M3’s. I’m going to get this out of the way 1st. The M3’s are the best headphones on the market currently at any price point in terms of sound quality. These headphones are more for delivering high quality sound vs say Bose noise cancelling headphones that are more catered to noise cancellation. I rather listen to rich music with optimum isolation from background noise vs perfect isolation and mediocre sound. Buy them if you are serious about listening to music the way it was made in the studio.,5
"When I turn my head to the side headphones think I’m taking them off, pausing audio. That’s mildly annoying.
When multiple devices are connected, headphones have a mind of their own on what should be played and where. I’ve messed with this a lot and it is very squirrelly. You can pause your music turn on a YouTube video, and it will mute the youtube video and resume your music on the other device (not through headphones). OR you have to figure out which app is the preferred app at the time on which device, otherwise your music/video will auto pause over and over until you disconnect all your devices and only have one source of audio on one device. You cannot play music in the background while on a call. I cannot stress enough how annoying this is 6 MONTHS into owning the headphones.
The sound quality, is excellent. They are comfortable for a long time, and the battery life/noise canceling are fine. If they can fix the ""smart"" software these headphones will be excellent. As it stands I wouldn't recommend these to anyone.",3
"Incredible fn sound...if you’re laying stationary, on your back. Don’t move an inch though, or they’ll the Bluetooth connection. To anything, really. iPhone, iPad, MacBook... it’s a damn shame that headphones of the quality (the sound is A+) could have hangups like this",3
"I love the build quality and sound. I own the HD650, so it's safe to say I expect a lot from Sennheiser headphones. The noise cancelation is passable but less than impressive. The battery life is more than enough for me but significantly less than others at this price point. The real issues are connectivity. I often lose connection outdoors sporadically. It's almost as if someone is pulling on the non-existent cable. Furthermore I am unable to connect to the tile app. That said I would award 5 stars if these last two issues were resolved.",3
"Love these headphones. I bought (and returned) 4 different bluetooth headphones before keeping these (including the Focal Listens which I hated). The sound is very clear and full. I didn't want the Bose because it makes every song sound like ""Bose"". The app/EQ lets you tune the music to your taste, I like heavy bass on some songs, but not on EVERY song.

The only con I can think of is, the Soundstage is small... BUT you can put bigger pads on these to open it up a bit, Brainwavz Ovals do a very nice job.",5
"Great sounding, comfortable, and 4/5 on noise cancellation. Folding on/off is very convenient. USB-C for fast charging. Well worth the cost imo.",5
These headphones are the best when i get more money iam buying a secound pair these headphones sound incredible the only one thing i didnt like is they should of came with a hard shell case,5
"I PAID FOR A 3 YEAR WARRANTY THROUGH AMAZON PRIME (ASIN BO7PC35J78) WITH ASURION. WHEN THIS PRODUCT GOT DAMAGED I CONTACTED ASURION APPROXIMATELY 3 WEEKS AGO, THEN ON JUNE 2 AND AGAIN TODAY. I STILL HAVE NOT HEARD BACK. THIS IS TOTALLY UNACCEPTABLE AND AMAZON SHOULD NO LONGER BE ASSOCIATED WITH THIS INSURANCE WHICH IS KNOWN TO HAVE AN EXTREMELY LOW AND POOR RATING. HOPEFULLY AS A LONG TIME MEMBER OF AMAZON PRIME, AMAZON WILL BE ABLE TO ASSIST ME SO THAT THE DAMAGED PRODUCT CAN BE REPLACED AS EARLY AS POSSIBLE. THANKS.",5
Defective product wont send a replacement poor seller,1
I love this product strictly for the music quality. If you want noise cancellation call quality go with the bows for call quality and the Sony XM three for noise cancellation. However if you want strictly music go with these you will not be disappointed,5
"I got the momentum 3's strictly for sound ANC isn't a concern. Wow these deliver on sound, bass very impressive, mids for vocals and highs are spot on",5
"As stated in the title, the sound quality was great as to be expected from Sennheiser. The improved controls in comparison to the last model were the main selling point for me. Battery life is a bit worse then the momentum 2.0 but it is livable.",4
Amazing quality that you would associate with Sennheiser. Returned it though because I have a rather small head and it had the tendency to shift around/fall off if I were to move my head around or look down.,4
Amazing sound ! So crisp and clear with great base. These look retro but have all the modern features. I live they turn on when opened and pause / play when removed or put back on. Way better than Bose hands down.,5
"thanks you
Good product",5
I love the way these headphones sound. The bluetooth connection is erratic. Sometimes perfect other times dropping every 10 minutes or pausing. If they didn't sound great I would return these. I have to call Sennheiser to see if they can trouble shoot,3
Best sounding phones on the market with more than adaquate mood cancelling,5
"I've had my pair for about 8 months and have had numerous issues, such as Bluetooth disconnections, static, and today the right side stopped working. I'm very disappointed and this will probably be my last pair from Sennheiser.",2
"The sound quality of Sennheiser Momentum 3 is very good, the bass is strong, the mid-tone tone is also very pleasant, the treble is not harsh.
The manufacturing quality is very good.
It's great for listening to music and movies.",5
"Great sound and easy setup.
Noise cancellation works pretty well. Unfortunately the different modes are locked behind the Sennheiser app as far as I know, and the app is terrible.",5
Hubby loves them but not all smart devices are compatible,5
"It was great except that it made my ears too warm. That doesn't bother a lot of folks, but I'm peculiar this way.",3
If you wear glasses you might want to pass on these.,1
Quite bulky. If you have a small head then they might look a bit silly. But the sound quality is incredible and well worth the purchase.,4
Got someones returned dirty used pair of headphones i dont know how amazon considers this new gross,1
"Gift for my husband, he absolutely loves them",5
I use these at work. Helps drown out noise in the office & lab. Auto-connect and auto-resume features are great! I love the materials.,5
So much better than my sony headphones which broke four times in the same place even after i replaced parts and treated them delicately,5
Some of the best sound quality you'll ever experience in an extremely well built package.,5
"Sounds amazing, n/c is good, very comfortable. A bit bulky but good fit!",5
